Name;Acronym;State Acronym;Institution Type;Level_1;Level_2;Level_3
Faculdade de Artes do Paraná;FAP;PR;universidade e instâncias ligadas à universidades;;;
Faculdade de Artes Dulcina de Moraes;FADM;DF;universidade e instâncias ligadas à universidades;;;
Faculdade de Artes Plásticas da Fundação Armando Alvares Penteado;FAAP;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Artes, Ciências e Tecnologias;FACET;BA;universidade e instâncias ligadas à universidades;;;
Faculdade de Arujá;FAR;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Assuntos Acadêmicos e Científicos Monsenhor Edisson Vieira Lício;FAACI;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Auriflama;FAU;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Belém;FABEL;PA;universidade e instâncias ligadas à universidades;;;
Faculdade de Belford Roxo;FABEL;RJ;universidade e instâncias ligadas à universidades;;;
Faculdade de Biblioteconomia e Ciência da Informação;FaBCI;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Cafelândia;FAC;PR;universidade e instâncias ligadas à universidades;;;
Faculdade de Caldas Novas;UNICALDAS;GO;universidade e instâncias ligadas à universidades;;;
Faculdade de Campina Grande;FAC-CG;PB;universidade e instâncias ligadas à universidades;;;
Faculdade de Campina Grande do Sul;FACSUL;PR;universidade e instâncias ligadas à universidades;;;
Faculdade de Campo Verde;FCV;MT;universidade e instâncias ligadas à universidades;;;
Faculdade de Cascavel;FADEC;PR;universidade e instâncias ligadas à universidades;;;
Faculdade de Castelo;FACASTELO;ES;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciência e Tecnologia;FACITEC;PR;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciência e Tecnologia Albert Einstein;FACTAE;BA;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciência e Tecnologia de Montes Claros;FACIT;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Administrativas;FCA;MT;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Administrativas de Curvelo;FACIAC;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Administrativas e Contábeis de Itabira;FACCI;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Administrativas e Contábeis Santa Lúcia;FCACSL;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Administrativas e de Tecnologia;FATEC;RO;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Agrárias de Andradina;FCAA;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Agrárias de Araripina;FACIAGRA;PE;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Agrárias e da Saúde;FAS;BA;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Agrárias e Exatas de Primavera do Leste;UNICEN;MT;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Agrárias, Biológicas, Exatas e Sociais;FABES;BA;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Agro- Ambientais;FAGRAM;RJ;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Aplicadas de Cascavel;FACIAP;PR;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Aplicadas de Minas;FACIMINAS;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Aplicadas Doutor Leão Sampaio;LEÃO;CE;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Aplicadas e Sociais de Petrolina;FACAPE;PE;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Aplicadas Sagrado Coração;UNILINHARES;ES;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Biológicas e da Saúde;FACIBIOS;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Biológicas e da Saúde;FACISA;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Biológicas e da Saúde de União da Vitória;Uniguaçu;PR;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Biológicas Jk;Faculdade JK;DF;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Biomédicas de Cacoal;FACIMED;RO;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Biomédicas do Espírito Santo;PIO XII - BIO;ES;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Contábeis;FACIC;BA;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Contábeis - Maceió;SEUNE;AL;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Contábeis de Afonso Cláudio;ISEAC;ES;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Contábeis de Alta Floresta;FACTERFLOR;MT;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Contábeis de Araguaína;ITPAC;TO;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Contábeis de Assis;FCCA;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Contábeis de Itabirito;FACCI;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Contábeis de Itapetininga;FCCI;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Contábeis de Jequié;FCCJ;BA;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Contábeis de Lucélia;Cealpa;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Contábeis de Navirai;FACINAV;MS;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Contábeis de Nova Andradina - Facinan;FACINAN;MS;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Contábeis de Ponta Porã;FCCPP;MS;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Contábeis de Ponte Nova;FACCO;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Contábeis de Recife;FACCOR;PE;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Contábeis e Administrativas de Avaré;IESA/FACCAA;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Contábeis e Administrativas de Cachoeiro do Itapemirim;FACCACI;ES;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Contábeis e Administrativas São Judas Tadeu;FCCASJT;RS;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Contábeis e de Administração de Empresas;FCCAE;RJ;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Contábeis e de Administração do Vale do Juruena;AJES;MT;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Contábeis Luiz Mendes;LUMEN Faculdades;PB;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências da Administração de Garanhuns;FAGA;PE;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências da Administração do Limoeiro;FACAL;PE;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências da Fundação Instituto Tecnológico de Osasco;FAC-FITO;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências da Saúde;FASU;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências da Saúde Archimedes Theodoro;FAC - SAUDE ARTHE;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências da Saúde da Serra;FABAVI;ES;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências da Saúde de Campos Gerais;FACICA;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências da Saúde de São Paulo;FACIS;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências de Brasília - Facibra;PROJEÇÃO;DF;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências de Guarulhos;Facig;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências de Timbaúba;FACET;PE;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências de Wenceslau Braz;FACIBRA;PR;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências e Educação de Rubiataba;FACER;GO;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências e Educação do Espírito Santo;UNIVES;ES;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências e Educação Sena Aires;FACESA;GO;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências e Letras;Academia de Ensino;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências e Letras de Bragança Paulista;FESB;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências e Tecnologia de Birigui;FATEB;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências e Tecnologia de Teresina;FACET;PI;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências e Tecnologia de Unaí - Factu;FACTU;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências e Tecnologia Mater Christi;MATER CHRISTI;RN;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Econômicas;Facamp;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Econômicas da Região Carbonífera;FACIERC;SC;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Econômicas de Bauru;FCEB;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Econômicas de Conselheiro Lafaiete;FACEL;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Econômicas do Triângulo Mineiro;FCETM;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Econômicas e Administrativas de Vila Velha;UNIVILA;ES;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Econômicas e Administrativas Santa Rita de Cássia;FACEAS;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Econômicas, Administrativas e Contábeis de Divinópolis;FACED;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Econômicas, Administrativas e Contábeis de São Sebastião d;FACEAC;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Econômicas, Administrativas e da Computação Dom Bosco;FCEACDB;RJ;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Educacionais;FACE;BA;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Educacionais e Sistemas Integrados;FACESI;PR;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Empresariais;FACEMP;BA;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Empresariais e Estudos Costeiros de Natal;FACEN;RN;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Exatas;FAVALE;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Exatas e Humanas da Campanha;FCCP;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Exatas e Tecnológicas de União da Vitória;UNIGUAÇU;PR;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Exatas e Tecnológicas Santo Agostinho - Facet;FACET;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Gerenciais;FACIG;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Gerenciais;FAITA;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Gerenciais;FACIG;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Gerenciais - Cotia;FCG - Cotia;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Gerenciais Alves Fortes;FACE - ALFOR;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Gerenciais da Bahia;UNICENID;BA;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Gerenciais de Bicas;FCGB;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Gerenciais de Dracena;FCGD;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Gerenciais de Manhuaçu;FACIG;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Gerênciais de Vilhena;FCGV;RO;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Gerenciais Padre Arnaldo Janssen;FAJANSSEN;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Gerencias de São Gotardo;CESG;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Humanas;IMENSU;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Humanas de Aguaí;Facha;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Humanas de Curvelo;FEC;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Humanas de Fortaleza;FCHFOR;CE;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Humanas de Garça;FAHU;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Humanas de Itabira;FACHI;MG;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Humanas de Olinda;FACHO;PE;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Humanas de Pernambuco;FCHPE;PE;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Humanas de Vitória;FCHV;ES;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Humanas do Sertão Central;FACHUSC;PE;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Humanas do Sul Paulista;FACHI;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Humanas do Vale do Rio Grande;FCHVRG;SP;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Humanas e Biológicas e da Saúde;UNICEN;MT;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Humanas e da Saúde;SESPA;MG;universidade e instâncias ligadas à universidades;;;
